id,AR_usage,Country,Order_size,Payment_method,New_customers,Old_customers_tenure,Product_return,Channel,Order_day,Order_hour
343,0,NL,0.062564561,ideal,0,0.08548071,0,Paid Search Non-Branded,5,15
344,1,NL,0.149153859,ideal,1,-0.693841827,0,Paid Search Branded,5,15
345,1,NL,-0.485545694,ideal,1,-0.693841827,0,Paid Search Branded,5,15
346,0,NL,0.582100348,ideal,0,2.95135259,1,Paid Search Branded,5,15
347,1,NL,0.120579391,ideal,0,0.485576577,0,Organic Search,5,15
348,1,NL,0.697552745,ideal,1,-0.693841827,0,Direct Access,5,15
349,0,NL,-0.023736105,ideal,0,2.646094262,0,Direct Access,5,15
350,1,NL,0.004838363,ideal,1,-0.693841827,1,Paid Search Branded,5,16
351,0,NL,1.275103362,ideal,1,-0.693841827,0,Paid Search Branded,5,16
352,0,NL,-0.572423622,ideal,0,-0.388706985,0,Paid Search Branded,5,16
353,0,NL,-1.03394458,ideal,1,-0.693841827,1,Paid Search Branded,5,16
354,0,NL,0.726415845,ideal,0,-0.3649976,0,Direct Access,5,16
355,0,NL,-0.918492183,ideal,1,-0.693841827,0,Direct Access,5,16
356,0,NL,3.439835806,ideal,0,0.541886366,0,Paid Search Branded,5,16
357,0,NL,-0.600998091,ideal,1,-0.693841827,0,Paid Search Branded,5,16
358,1,NL,-0.456682594,ideal,1,-0.693841827,0,Direct Access,5,16
359,0,NL,-1.005370111,ideal,1,-0.693841827,0,Paid Search Branded,5,16
360,0,NL,-0.2257778,visa,0,2.245998394,0,Organic Search,5,16
361,0,NL,-0.600998091,ideal,1,-0.693841827,0,Paid Search Branded,5,16
363,0,NL,-0.456971225,ideal,0,-0.533926966,0,Paid Search Branded,5,17
364,1,NL,-1.03394458,ideal,1,-0.693841827,0,Direct Access,5,17
365,0,NL,-1.03394458,ideal,0,1.229458524,0,Paid Search Branded,5,17
366,0,NL,-0.600998091,ideal,1,-0.693841827,1,Paid Search Branded,5,17
367,1,NL,-0.918492183,ideal,1,-0.693841827,0,Paid Search Non-Branded,5,17
368,1,NL,0.12029076,ideal,1,-0.693841827,0,Organic Search,5,17
369,0,NL,-0.312367098,ideal,0,0.073626018,0,Organic Search,5,17
370,1,NL,-0.774465317,ideal,1,-0.693841827,0,Direct Access,5,17
371,1,NL,-0.2257778,ideal,0,-0.462798812,0,Direct Access,5,17
372,0,NL,0.409210384,ideal,0,0.814544291,0,Direct Access,5,17
373,1,NL,-0.889917714,ideal,1,-0.693841827,0,Paid Search Branded,5,17
374,1,NL,0.726415845,ideal,1,-0.693841827,0,Paid Search Branded,5,17
375,0,NL,0.409210384,ideal,0,-0.216813945,1,Paid Search Non-Branded,5,17
376,1,BE,-0.168340233,visa,1,-0.693841827,0,Paid Search Non-Branded,5,17
377,0,NL,-0.485545694,ideal,1,-0.693841827,0,Direct Access,5,17
378,1,NL,0.409210384,ideal,1,-0.693841827,1,Paid Search Branded,5,17
379,1,NL,-0.28379263,ideal,1,-0.693841827,0,Organic Search,5,17
380,1,NL,-0.312367098,ideal,0,-0.602091447,1,Organic Search,5,18
381,1,NL,-0.486122956,ideal,1,-0.693841827,0,Paid Search Branded,5,18
382,0,NL,2.140996339,ideal,0,1.407278909,0,Paid Search Branded,5,18
383,0,NL,0.409210384,ideal,0,-0.335360869,0,Campaigning,5,18
384,0,NL,0.524085519,ideal,0,0.097335402,0,Direct Access,5,18
385,1,NL,-0.456682594,ideal,1,-0.693841827,0,Paid Search Branded,5,18
386,0,NL,-0.456682594,ideal,1,-0.693841827,0,Organic Search,5,18
387,1,BE,0.409210384,visa,1,-0.693841827,0,Paid Search Non-Branded,5,19
388,1,NL,3.872493664,visa,0,1.057565484,0,Paid Search Branded,5,19
389,1,NL,0.004838363,ideal,1,-0.693841827,0,Paid Search Branded,5,19
390,1,NL,0.206880058,ideal,0,0.675251655,0,Direct Access,5,19
391,0,NL,-0.28379263,ideal,0,-0.050848252,0,Paid Search Branded,5,19
392,0,NL,0.697841376,ideal,1,-0.693841827,1,Paid Search Branded,5,19
393,0,NL,-0.312367098,ideal,0,0.645614924,0,Paid Search Branded,5,19
394,1,NL,-0.196914701,ideal,1,-0.693841827,1,Paid Search Branded,5,19
395,1,NL,-0.312367098,ideal,0,0.177354576,0,Direct Access,5,19
396,1,NL,-0.485545694,ideal,0,1.297623005,0,Direct Access,5,20
397,0,NL,0.409210384,ideal,0,2.820950974,0,Organic Search,5,20
398,1,NL,1.967529113,ideal,1,-0.693841827,0,Direct Access,5,20
399,0,NL,1.708049851,ideal,1,-0.693841827,0,Paid Search Branded,5,20
400,1,NL,-1.322864203,ideal,1,-0.693841827,0,Paid Social,5,20
401,0,NL,0.437784852,ideal,0,-0.616909813,0,Organic Search,5,20
402,1,NL,-1.03394458,ideal,0,1.39838789,0,Paid Search Branded,5,20
403,0,NL,0.986472369,ideal,0,-0.548745332,0,Direct Access,5,20
405,0,NL,-0.485545694,ideal,1,-0.693841827,0,Paid Search Non-Branded,5,21
406,1,NL,-0.2257778,ideal,1,-0.693841827,0,Direct Access,5,21
407,1,NL,-0.572423622,ideal,1,-0.693841827,0,Organic Search,5,21
408,0,NL,0.235743157,ideal,1,-0.693841827,0,Paid Search Branded,5,21
409,1,NL,-0.918492183,ideal,0,0.00842521,0,Paid Search Branded,5,21
411,0,NL,-1.4671797,ideal,1,-0.693841827,0,Paid Search Non-Branded,5,21
412,1,NL,0.178305589,ideal,0,1.030892426,1,Paid Search Branded,5,21
413,0,BE,0.351484185,visa,1,-0.693841827,0,Direct Access,5,21
414,0,NL,0.235454526,ideal,1,-0.693841827,0,Member-get-member,5,21
415,0,NL,-0.052887836,ideal,0,1.190930773,0,Paid Search Branded,5,21
416,0,NL,-0.352775437,ideal,1,-0.693841827,1,Direct Access,5,21
417,1,NL,0.697841376,visa,1,-0.693841827,0,Paid Search Branded,5,21
418,0,NL,3.786192998,visa,0,0.503358616,0,Organic Search,5,21
419,0,NL,-0.658724289,ideal,1,-0.693841827,0,Organic Search,5,21
420,1,NL,0.120579391,ideal,1,-0.693841827,1,Organic Search,5,21
421,1,NL,-0.312367098,ideal,0,-0.196068234,0,Paid Search Branded,5,21
422,0,NL,-0.456682594,ideal,0,-0.006393156,0,Paid Search Branded,5,21
423,1,NL,-0.601286722,ideal,1,-0.693841827,0,Organic Search,5,21
424,0,NL,-0.312655729,ideal,1,-0.693841827,0,Paid Search Branded,5,22
425,1,NL,-0.803617047,ideal,1,-0.693841827,0,Direct Access,5,22
427,0,NL,-0.600998091,ideal,1,-0.693841827,0,Paid Search Branded,5,22
428,1,NL,-0.197203332,ideal,1,-0.693841827,0,Organic Search,5,22
429,1,NL,-0.25492953,ideal,1,-0.693841827,0,Paid Search Non-Branded,5,22
430,0,NL,0.437784852,ideal,1,-0.693841827,0,Organic Search,5,23
431,1,NL,-0.889629083,ideal,0,1.949631085,0,Paid Search Branded,5,23
432,0,NL,-0.312367098,ideal,0,-0.095303349,0,Direct Access,5,0
433,0,NL,-0.312367098,ideal,0,0.20995498,0,Paid Search Branded,5,0
434,0,NL,-0.312367098,ideal,0,-0.095303349,0,Direct Access,5,0
435,0,NL,-0.341230197,ideal,0,-0.267196388,0,Paid Search Branded,5,0
436,0,NL,0.986472369,ideal,1,-0.693841827,0,Direct Access,6,1
437,0,NL,1.794639148,ideal,0,1.241313216,0,Organic Search,6,8
439,0,NL,-0.312367098,ideal,1,-0.693841827,0,Direct Access,6,9
440,0,NL,-0.861343246,ideal,0,0.378884346,0,Paid Search Branded,6,9
441,0,NL,-0.456971225,ideal,1,-0.693841827,0,Paid Search Non-Branded,6,9
442,1,NL,-0.081462304,ideal,1,-0.693841827,0,Direct Access,6,9
443,1,NL,1.246240262,visa,1,-0.693841827,0,Paid Search Branded,6,9
444,1,NL,-0.312367098,ideal,1,-0.693841827,0,Direct Access,6,10
445,1,NL,-0.341230197,ideal,1,-0.693841827,0,Paid Search Branded,6,10
446,0,NL,-0.889917714,ideal,1,-0.693841827,0,Direct Access,6,10
447,1,NL,-0.600998091,ideal,0,1.022001407,0,Organic Search,6,10
448,0,NL,-1.03394458,ideal,0,-0.40352535,0,Organic Search,6,10
449,1,NL,0.55352588,ideal,0,1.656227449,1,Direct Access,6,10
450,1,NL,1.130787865,ideal,0,-0.015284175,0,Paid Search Branded,6,10
451,0,NL,0.236031788,ideal,0,0.284046807,0,Organic Search,6,10
452,0,NL,0.409210384,ideal,1,-0.693841827,0,Paid Search Branded,6,10
453,0,NL,1.708049851,ideal,0,-0.190140887,0,Organic Search,6,10
454,1,NL,0.986472369,visa,0,2.237107375,0,Organic Search,6,10
455,0,NL,-0.312367098,ideal,0,2.180797586,0,Organic Search,6,10
456,1,NL,0.530435401,ideal,0,-0.545781659,0,Organic Search,6,11
457,1,NL,-0.456971225,visa,1,-0.693841827,0,Paid Search Branded,6,11
458,1,NL,0.120579391,ideal,1,-0.693841827,0,Direct Access,6,11
459,0,NL,-1.03394458,ideal,1,-0.693841827,0,Organic Search,6,11
460,1,NL,-0.601286722,ideal,1,-0.693841827,0,Paid Search Branded,6,11
461,1,NL,-0.312367098,ideal,1,-0.693841827,1,Organic Search,6,11
462,1,NL,0.409210384,ideal,0,0.675251655,0,Paid Search Branded,6,11
463,1,NL,-0.485545694,ideal,1,-0.693841827,0,Paid Search Branded,6,11
464,0,NL,0.062853192,ideal,0,-0.622837159,0,Member-get-member,6,11
465,0,NL,-1.03394458,ideal,0,1.585099295,0,Paid Search Non-Branded,6,12
466,1,NL,-0.2257778,ideal,1,-0.693841827,0,Paid Search Branded,6,12
467,0,NL,0.264894887,ideal,0,0.939018561,0,Paid Search Branded,6,12
468,0,NL,-0.889629083,ideal,0,-0.160504157,0,Organic Search,6,12
469,0,NL,-0.658724289,ideal,1,-0.693841827,0,Direct Access,6,12
470,1,NL,0.264894887,ideal,0,0.349247615,0,Paid Search Branded,6,12
471,1,NL,-1.322864203,ideal,1,-0.693841827,0,Paid Search Non-Branded,6,12
472,0,NL,-1.03394458,ideal,1,-0.693841827,0,Direct Access,6,12
473,0,BE,0.784430674,ideal,0,0.079553364,0,Organic Search,6,12
474,1,NL,-0.485545694,ideal,0,2.545329376,0,Paid Search Branded,6,12
475,0,NL,-1.322864203,ideal,1,-0.693841827,0,Organic Search,6,12
476,0,NL,-1.03394458,ideal,0,1.315405043,0,Direct Access,6,12
477,0,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Branded,6,12
478,0,NL,-1.005370111,ideal,1,-0.693841827,0,Organic Search,6,12
479,0,NL,-0.832191516,ideal,1,-0.693841827,0,Paid Search Branded,6,13
480,0,NL,-0.312655729,ideal,1,-0.693841827,0,Direct Access,6,13
481,1,NL,-1.409453501,ideal,1,-0.693841827,0,Affiliate,6,13
482,0,NL,-0.168340233,ideal,1,-0.693841827,1,Paid Search Branded,6,13
483,0,NL,-0.889629083,ideal,1,-0.693841827,0,Direct Access,6,13
484,0,NL,-0.658724289,ideal,1,-0.693841827,0,Direct Access,6,13
485,1,NL,-0.081462304,ideal,1,-0.693841827,0,Paid Search Branded,6,13
486,0,BE,1.852365347,visa,0,0.340356596,0,Paid Search Branded,6,13
487,1,NL,0.697841376,ideal,1,-0.693841827,1,Paid Search Branded,6,13
488,1,BE,0.192448508,visa,1,-0.693841827,0,Paid Search Branded,6,13
489,0,NL,0.351484185,ideal,0,-0.373888619,1,Paid Search Branded,6,13
490,0,NL,-0.918492183,visa,0,-0.341288215,0,Paid Search Branded,6,13
491,0,NL,-0.485545694,ideal,0,2.483092241,0,Direct Access,6,13
492,0,NL,1.938954645,ideal,0,0.669324309,1,Paid Search Branded,6,13
493,1,NL,0.437784852,ideal,0,-0.554672678,0,Paid Search Branded,6,13
494,0,NL,-0.312367098,ideal,1,-0.693841827,1,Organic Search,6,13
495,1,NL,-0.081462304,ideal,1,-0.693841827,0,Paid Search Branded,6,13
496,0,NL,0.409210384,ideal,0,0.04695296,1,Direct Access,6,13
497,0,NL,-1.293712473,ideal,1,-0.693841827,1,Paid Search Branded,6,13
498,0,NL,-0.600998091,ideal,0,2.480128568,1,Paid Search Branded,6,13
499,0,NL,-0.023736105,ideal,0,1.845902527,0,Direct Access,6,14
500,0,BE,0.408921753,visa,1,-0.693841827,0,Paid Search Branded,6,14
501,0,NL,-0.456971225,ideal,0,0.503358616,0,Paid Search Branded,6,14
502,0,NL,-0.456971225,ideal,1,-0.693841827,0,Paid Search Branded,6,14
503,1,NL,-0.803617047,ideal,1,-0.693841827,0,Organic Search,6,14
504,1,NL,-0.774465317,ideal,1,-0.693841827,0,Paid Search Branded,6,14
505,0,NL,-0.485545694,ideal,0,-0.590236755,0,Paid Search Branded,6,14
506,0,NL,1.275103362,ideal,0,-0.184213541,0,Paid Search Branded,6,14
508,1,NL,-0.600998091,ideal,0,1.208712812,0,Paid Search Branded,6,14
509,1,NL,-0.572423622,ideal,0,0.156608864,1,Paid Search Branded,6,14
510,1,NL,-0.832768778,ideal,1,-0.693841827,0,Organic Search,6,14
511,0,NL,-0.312367098,ideal,1,-0.693841827,0,Paid Search Non-Branded,6,14
512,1,BE,-1.4671797,ideal,1,-0.693841827,0,Paid Search Non-Branded,6,14
513,1,NL,-0.600998091,ideal,0,2.234143702,0,Paid Search Branded,6,14
514,0,NL,-0.312367098,ideal,0,-0.548745332,1,Organic Search,6,14
515,1,NL,0.091716292,ideal,0,-0.584309409,0,Paid Search Branded,6,14
516,0,NL,0.120579391,ideal,0,-0.610982467,0,Paid Search Branded,6,15
517,0,NL,0.206880058,ideal,0,1.890357623,0,Direct Access,6,15
518,0,NL,-0.2257778,ideal,0,0.263301096,1,Paid Search Non-Branded,6,15
519,1,NL,2.285311836,ideal,0,0.4500125,1,Campaigning,6,15
520,0,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Branded,6,15
521,0,NL,0.55352588,ideal,1,-0.693841827,0,Direct Access,6,15
522,0,NL,0.784430674,ideal,0,-0.385743312,0,Paid Search Non-Branded,6,15
523,0,NL,-0.485545694,ideal,1,-0.693841827,0,Direct Access,6,15
524,1,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Non-Branded,6,15
525,0,NL,3.006889317,ideal,0,1.158330369,0,Paid Search Branded,6,15
526,0,NL,-0.341230197,ideal,0,-0.196068234,0,Direct Access,6,15
527,1,NL,1.361115397,ideal,1,-0.693841827,0,Paid Search Branded,6,15
528,0,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Non-Branded,6,15
529,0,NL,0.120579391,ideal,0,-0.16346783,0,Organic Search,6,15
530,1,NL,-0.2257778,ideal,1,-0.693841827,1,Paid Search Non-Branded,6,15
531,0,NL,-0.485545694,ideal,0,-0.062702945,0,Direct Access,6,15
532,1,NL,-0.024024736,ideal,1,-0.693841827,0,Direct Access,6,15
533,0,NL,0.409210384,ideal,0,-0.619873486,1,Paid Search Branded,6,15
534,1,NL,0.437496221,ideal,1,-0.693841827,0,Paid Search Non-Branded,6,15
535,0,NL,-0.2257778,ideal,0,-0.533926966,0,Organic Search,6,15
536,0,NL,-0.312367098,ideal,1,-0.693841827,0,Paid Search Non-Branded,6,15
537,0,NL,1.072773036,ideal,1,-0.693841827,1,Organic Search,6,16
540,0,NL,-0.600998091,ideal,1,-0.693841827,0,Organic Search,6,16
541,1,NL,-0.600998091,ideal,1,-0.693841827,0,Paid Search Non-Branded,6,16
542,0,NL,0.120579391,ideal,0,-0.121976406,0,Paid Search Branded,6,16
543,0,NL,-0.658724289,ideal,1,-0.693841827,1,Paid Search Non-Branded,6,16
544,0,NL,2.12079217,ideal,1,-0.693841827,1,Direct Access,6,16
545,0,NL,0.697841376,ideal,1,-0.693841827,0,Paid Search Non-Branded,6,16
546,1,NL,1.332540929,ideal,0,2.020759239,0,Direct Access,6,16
547,0,NL,-0.889917714,ideal,1,-0.693841827,0,Paid Search Branded,6,16
548,1,NL,-0.2257778,ideal,1,-0.693841827,0,Paid Search Branded,6,16
549,0,NL,-0.600998091,ideal,0,-0.622837159,0,Direct Access,6,16
550,0,NL,-0.28379263,ideal,1,-0.693841827,0,Direct Access,6,16
551,1,NL,-0.485545694,ideal,1,-0.693841827,0,Paid Search Branded,6,16
552,0,NL,-0.196914701,visa,1,-0.693841827,0,Direct Access,6,16
553,0,NL,-0.600998091,ideal,0,-0.062702945,0,Direct Access,6,16
554,0,NL,-0.312367098,ideal,0,3.013589725,0,Organic Search,6,16
555,0,NL,-0.918492183,ideal,1,-0.693841827,0,Paid Search Branded,6,16
556,0,NL,-1.322575572,ideal,0,0.24848273,0,Paid Search Non-Branded,6,16
557,1,NL,-0.2257778,ideal,0,-0.477617177,0,Paid Search Branded,6,16
558,0,NL,0.236031788,ideal,0,-0.498362889,0,Paid Search Branded,6,16
559,0,NL,-0.918492183,ideal,1,-0.693841827,0,Paid Search Branded,6,16
560,0,NL,0.697841376,ideal,1,-0.693841827,0,Paid Search Branded,6,17
561,1,NL,-0.399245027,ideal,1,-0.693841827,1,Organic Search,6,17
562,1,NL,-0.485545694,ideal,0,0.399630058,0,Organic Search,6,17
563,0,NL,-0.456682594,ideal,1,-0.693841827,0,Organic Search,6,17
564,1,NL,-0.456682594,ideal,0,1.433951967,0,Paid Search Branded,6,17
565,0,NL,2.891148289,ideal,0,-0.216813945,0,Paid Search Branded,6,17
566,0,NL,2.688817964,ideal,1,-0.693841827,1,Paid Search Branded,6,17
567,1,NL,-0.774465317,visa,1,-0.693841827,1,Paid Search Branded,6,17
568,0,NL,-0.197203332,ideal,1,-0.693841827,0,Paid Social,6,17
569,0,NL,0.55352588,ideal,0,1.958522104,0,Paid Search Branded,6,17
570,1,NL,-0.485545694,ideal,1,-0.693841827,0,Organic Search,6,17
571,0,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Branded,6,17
572,0,NL,-0.023736105,ideal,0,2.121524124,0,Direct Access,6,17
573,1,NL,-0.456971225,ideal,1,-0.693841827,1,Paid Search Non-Branded,6,17
574,1,NL,-0.341230197,ideal,1,-0.693841827,0,Direct Access,6,17
575,1,NL,0.697841376,ideal,1,-0.693841827,1,Organic Search,6,18
576,1,NL,-0.2257778,ideal,1,-0.693841827,0,Paid Search Branded,6,18
577,1,NL,-0.918492183,ideal,1,-0.693841827,0,Organic Search,6,18
578,1,NL,-0.514697424,ideal,1,-0.693841827,0,Paid Search Non-Branded,6,18
579,0,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Branded,6,18
580,0,NL,-1.668932763,ideal,0,0.894563464,0,Direct Access,6,18
581,0,NL,-0.2257778,ideal,1,-0.693841827,0,Paid Search Branded,6,18
582,0,NL,-0.658724289,ideal,0,1.016074061,0,Paid Search Branded,6,18
583,1,NL,0.207168689,ideal,0,-0.350179234,0,Paid Search Non-Branded,6,19
584,0,NL,0.928457539,ideal,1,-0.693841827,1,Paid Search Branded,6,19
585,1,NL,3.959371593,ideal,0,2.660912627,0,Direct Access,6,19
586,0,NL,0.293469356,ideal,1,-0.693841827,0,Direct Access,6,19
587,1,NL,0.062853192,ideal,1,-0.693841827,0,Paid Search Branded,6,19
589,0,NL,0.264894887,ideal,0,0.011388883,0,Affiliate,6,19
590,0,NL,0.120579391,visa,1,-0.693841827,0,Paid Search Non-Branded,6,19
591,0,NL,0.091716292,ideal,0,0.292937827,0,Paid Search Branded,6,19
592,0,NL,1.231808713,visa,1,-0.693841827,0,Organic Search,6,19
593,0,NL,-0.485545694,ideal,1,-0.693841827,0,Paid Search Branded,6,19
594,0,NL,-0.254640899,ideal,1,-0.693841827,0,Paid Search Branded,6,19
595,0,NL,-0.254640899,ideal,0,-0.619873486,0,Direct Access,6,19
596,1,NL,0.120579391,ideal,0,0.375920673,0,Paid Search Non-Branded,6,19
597,0,NL,0.120579391,ideal,0,-0.036029887,0,Paid Search Branded,6,19
598,1,NL,0.379770022,ideal,1,-0.693841827,0,Paid Search Branded,6,19
599,0,NL,-0.139477133,ideal,1,-0.693841827,0,Paid Search Branded,6,20
600,1,NL,-0.531726652,ideal,0,-0.548745332,0,Campaigning,6,20
602,0,NL,1.959158814,visa,1,-0.693841827,0,Organic Search,6,20
603,1,NL,-0.630149821,ideal,1,-0.693841827,0,Paid Social,6,20
604,1,NL,-0.428108126,ideal,1,-0.693841827,0,Organic Search,6,20
605,0,NL,-0.052887836,ideal,0,2.020759239,1,Direct Access,6,20
606,1,NL,-0.861054615,ideal,1,-0.693841827,0,Organic Search,6,21
607,0,NL,-0.197203332,ideal,0,0.853072041,0,Paid Search Branded,6,21
608,0,NL,0.380058653,ideal,0,1.07238385,0,Organic Search,6,21
609,0,NL,-0.600998091,visa,1,-0.693841827,0,Organic Search,6,21
611,1,NL,0.712272926,ideal,0,-0.047884579,0,Member-get-member,6,21
612,0,NL,0.264894887,ideal,1,-0.693841827,0,Organic Search,6,21
613,0,BE,-0.341230197,visa,0,0.657469617,0,Paid Search Branded,6,21
614,0,NL,0.55352588,visa,0,-0.009356829,0,Affiliate,6,21
615,0,NL,0.149153859,ideal,0,-0.619873486,1,Organic Search,6,21
616,1,NL,-0.600998091,ideal,1,-0.693841827,0,Paid Search Branded,6,21
617,1,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,6,22
618,1,NL,0.409210384,ideal,1,-0.693841827,0,Organic Search,6,22
619,0,NL,-0.456971225,ideal,1,-0.693841827,0,Direct Access,6,22
620,0,NL,0.582100348,ideal,0,-0.516144928,0,Direct Access,6,22
621,1,NL,-0.052887836,ideal,1,-0.693841827,0,Organic Search,6,22
623,0,NL,-0.2257778,ideal,0,-0.107158041,0,Direct Access,6,22
624,0,NL,-0.889629083,ideal,1,-0.693841827,0,Paid Search Branded,6,22
625,0,NL,0.120579391,ideal,0,-0.353142908,0,Paid Search Branded,6,22
626,1,NL,0.437784852,ideal,1,-0.693841827,0,Paid Search Branded,6,22
627,0,NL,-0.485545694,ideal,0,-0.332397196,0,Paid Search Branded,6,23
628,0,NL,0.928168908,ideal,1,-0.693841827,0,Direct Access,6,23
629,0,NL,-1.4671797,ideal,1,-0.693841827,1,Organic Search,6,23
630,0,NL,-0.890206345,ideal,0,0.509285962,0,Direct Access,6,23
631,0,NL,0.236031788,ideal,0,1.783665392,0,Organic Search,6,0
632,1,NL,-0.889917714,ideal,1,-0.693841827,0,Paid Search Branded,6,0
633,0,NL,-0.861054615,ideal,1,-0.693841827,1,Paid Search Branded,7,1
634,1,NL,-1.005370111,ideal,0,0.014352556,0,Paid Search Branded,7,1
635,1,NL,-1.322864203,ideal,1,-0.693841827,0,Paid Search Branded,7,2
636,1,NL,-0.889917714,ideal,0,-0.027138867,0,Organic Search,7,8
637,0,NL,0.120579391,ideal,0,0.672287982,0,Organic Search,7,9
638,0,NL,0.668401015,ideal,1,-0.693841827,0,Direct Access,7,9
639,1,NL,-0.312367098,ideal,1,-0.693841827,0,Paid Search Branded,7,9
640,0,NL,-0.312655729,ideal,1,-0.693841827,0,Direct Access,7,9
641,1,BE,-0.456682594,visa,1,-0.693841827,0,Paid Search Non-Branded,7,10
642,1,NL,-0.745602218,ideal,1,-0.693841827,0,Direct Access,7,10
643,0,NL,-0.254640899,visa,1,-0.693841827,1,Organic Search,7,10
644,1,NL,-0.485545694,ideal,0,-0.616909813,0,Organic Search,7,10
645,1,NL,-0.600998091,ideal,0,0.100299076,0,Organic Search,7,10
646,0,NL,-0.658724289,ideal,0,1.265022601,0,Paid Search Branded,7,10
647,0,NL,0.408633122,ideal,0,1.010146715,0,Paid Search Branded,7,11
648,1,NL,-0.889917714,ideal,1,-0.693841827,0,Organic Search,7,11
649,1,NL,-0.485545694,ideal,1,-0.693841827,0,Paid Search Branded,7,11
650,0,NL,-0.485545694,ideal,0,-0.359070254,0,Organic Search,7,11
651,0,NL,-0.312367098,ideal,1,-0.693841827,0,Paid Search Non-Branded,7,11
652,0,NL,-0.160835827,ideal,0,1.442842986,0,Affiliate,7,11
653,0,NL,-0.889917714,ideal,0,0.921236522,0,Direct Access,7,11
654,0,NL,1.852365347,ideal,0,2.106705759,0,Direct Access,7,11
655,1,NL,0.062853192,ideal,1,-0.693841827,0,Organic Search,7,11
656,1,NL,0.841868242,visa,1,-0.693841827,0,Organic Search,7,11
657,1,NL,0.062853192,ideal,0,2.077069028,0,Direct Access,7,11
658,1,NL,1.101924766,ideal,1,-0.693841827,0,Organic Search,7,11
659,0,NL,0.036876403,ideal,1,-0.693841827,0,Organic Search,7,12
660,0,NL,0.120579391,ideal,0,1.211676485,0,Organic Search,7,12
661,0,NL,0.207168689,ideal,0,1.1109116,0,Direct Access,7,12
662,0,NL,0.207168689,ideal,0,0.829362656,0,Direct Access,7,12
663,1,NL,-0.052599205,ideal,1,-0.693841827,0,Organic Search,7,12
664,0,NL,-0.600998091,ideal,1,-0.693841827,0,Paid Search Non-Branded,7,12
665,0,BE,2.51621663,visa,1,-0.693841827,1,Direct Access,7,12
666,1,NL,-0.918492183,ideal,1,-0.693841827,0,Organic Search,7,12
667,0,NL,-0.284081261,ideal,1,-0.693841827,0,Paid Search Non-Branded,7,12
668,1,NL,-0.600998091,visa,0,-0.27905108,0,Paid Search Branded,7,13
669,1,NL,-0.196914701,ideal,1,-0.693841827,1,Paid Search Branded,7,13
670,0,NL,-0.312367098,ideal,0,2.657948954,0,Paid Search Branded,7,13
671,0,NL,-0.890206345,ideal,0,2.657948954,0,Paid Search Branded,7,13
672,1,NL,-1.4671797,ideal,1,-0.693841827,1,Paid Search Non-Branded,7,13
673,0,NL,1.506008156,ideal,0,2.207470644,0,Paid Search Branded,7,13
674,0,NL,0.062853192,ideal,0,1.67697316,0,Paid Search Branded,7,13
675,1,NL,0.120579391,ideal,1,-0.693841827,0,Organic Search,7,13
676,1,NL,-1.03394458,ideal,0,1.045710792,0,Paid Search Non-Branded,7,13
677,0,NL,-0.456682594,ideal,1,-0.693841827,0,Organic Search,7,14
678,0,NL,-1.322864203,ideal,1,-0.693841827,1,Paid Search Non-Branded,7,14
679,0,NL,0.178305589,ideal,0,-0.599127774,0,Paid Search Branded,7,14
680,0,NL,0.06804855,visa,1,-0.693841827,0,Direct Access,7,14
681,0,NL,2.660532126,ideal,0,2.420855107,0,Paid Search Branded,7,14
682,0,NL,-0.600998091,ideal,0,-0.193104561,0,Direct Access,7,14
683,1,NL,-0.745602218,visa,0,0.13289948,0,Direct Access,7,14
684,0,NL,1.419418858,visa,1,-0.693841827,0,Paid Search Branded,7,14
685,0,NL,0.726415845,ideal,1,-0.693841827,0,Paid Search Non-Branded,7,14
686,1,NL,-0.774465317,ideal,1,-0.693841827,0,Organic Search,7,14
687,1,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,7,15
688,0,NL,-0.312655729,ideal,1,-0.693841827,0,Paid Search Non-Branded,7,15
689,1,NL,-0.889917714,ideal,1,-0.693841827,0,Paid Search Non-Branded,7,15
690,0,NL,-0.456682594,ideal,0,0.390739039,0,Paid Search Branded,7,15
691,1,NL,-1.322864203,ideal,1,-0.693841827,0,Paid Search Branded,7,15
692,0,NL,0.928457539,ideal,0,-0.554672678,0,Paid Search Branded,7,15
693,0,NL,0.524662781,ideal,0,0.858999387,0,Direct Access,7,15
